Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned
"sản phẩm như đúng như mô tả, hàng chất lượng, đóng gói sản phẩm ok",-1,-1,-1,1,-1,1,1,-1,"sản phẩm như đúng như mô tả, hàng chất lượng, đóng gói sản phẩm ổn"
Quá là tuyệt vời khi mình chào nhau hello 1 ngày thật đẹp nhá Mua đúng size đi oke,-1,-1,-1,-1,1,-1,-1,-1,quá là tuyệt vời khi mình chào nhau helo 1 ngày thật đẹp nhá mua đúng size đi ổn
"Mẫu mã đẹp, đóng gói cẩn thận,đúng với mô tả,giao hàng nhanh, chất liệu tốt, giá cả hợp lý không quá đắt.lần sau sẽ ủng hộ thêm",2,-1,1,1,-1,1,-1,-1,"mẫu mã đẹp, đóng gói cẩn thận,đúng với mô tả,giao hàng nhanh, chất liệu tốt, giá cả hợp lý không quá đắt.lần sau sẽ ủng hộ thêm"
Giao khá là nhanh Form giày xấu nhưng tiền nào của nấy không đòi hỏi gì hơn Nên mua,-1,2,0,-1,-1,-1,-1,-1,giao khá là nhanh form giày xấu nhưng tiền nào của nấy không đòi hỏi gì hơn nên mua
"Hình ảnh kh liên quan gì mà giày xinh lắm nha,giao hàng còn nhanh nửa 5**",-1,1,1,-1,-1,-1,-1,-1,"hình ảnh không liên quan gì mà giày xinh lắm nha,giao hàng còn nhanh nửa 5"
"Giày đẹp, giao hàng nhanh, đúng size, ưng cái màu, đáng tiền mua",-1,1,1,-1,1,-1,1,-1,"giày đẹp, giao hàng nhanh, đúng size, ưng cái màu, đáng tiền mua"
Giao hàng nhanh sản phẩm tốt đúng mẫu tui đã lựa chọn sản phẩm giày nữ thể thao,-1,1,-1,-1,-1,1,-1,-1,giao hàng nhanh sản phẩm tốt đúng mẫu tui đã lựa chọn sản phẩm giày nữ thể thao
"Sp đúng với mô tả, vừa ôm chân",-1,-1,1,-1,1,-1,-1,-1,"sản phẩm đúng với mô tả, vừa ôm chân"
Giao hàng nhanh chóng đóng gói tạm nha . Chất vải cũng tạm . Tiền nào của đó . Nói chung ổn . Nhưng thái độ giao hàng của shipper cực kì lòi lỏm. Đề nghị shoppe làm việc lại với đơn vị vận chuyển,2,2,-1,2,-1,2,-1,-1,giao hàng nhanh chóng đóng gói tạm nha . chất vải cũng tạm . tiền nào của đó . nói chung ổn . nhưng thái độ giao hàng của shiper cực kì lòi lỏm. đề nghị shope làm việc lại với đơn vị vận chuyển
hình ảnh mang tính chất minh hoạ hicyguhcghvdujvdfhbvcjjgi,-1,-1,-1,-1,-1,-1,-1,2,hình ảnh mang tính chất minh hoạ hicyguhcghvdujvdfhbvcjgi
giá zẻ giày giôg hih .hơi cứg mot xiu …sfhjkjcobly::????????!!!!!!!?’mnmkkgfdshjjhg777,1,-1,-1,-1,-1,1,-1,-1,giá zẻ giày giôg hih .hơi cứg mot xiu sfhjkjcobly::????????!!!!!!!?mnmkgfdshjhg777
đẹp - rẻ. Mua đôi giày chưa đến 100k mà ưng cái bụng. Lần đầu ủng hộ và quyết định sẽ ủng hộ dài dài. Cám ơn shop nhiều nhé,1,-1,1,-1,-1,-1,-1,-1,đẹp - rẻ. mua đôi giày chưa đến 100k mà ưng cái bụng. lần đầu ủng hộ và quyết định sẽ ủng hộ dài dài. cám ơn shop nhiều nhé
"tưởng không đẹp ai dè đẹp không tưởng, chắc tủ đôi này mua đi mua lại mang khi nào sủi thì thôi sốp ạ😋🔫tăng 1 size đi cho thoải mái nhe mng",-1,-1,1,-1,2,-1,-1,-1,"tưởng không đẹp ai dè đẹp không tưởng, chắc tủ đôi này mua đi mua lại mang khi nào sủi thì thôi sốp ạtăng 1 size đi cho thoải mái nhe mọi người"
Giày đẹp giá rẻ nữa đáng mua nha Nên lùi 1 size nhé đẹp lắm luôn ý,1,-1,1,-1,2,-1,-1,-1,giày đẹp giá rẻ nữa đáng mua nha nên lùi 1 size nhé đẹp lắm luôn ý
Rẽ đi theo vs kém,1,-1,-1,-1,-1,-1,0,-1,rẽ đi theo với kém
Giày đẹp nhưng hơi bẩn,-1,-1,2,-1,-1,-1,-1,-1,giày đẹp nhưng hơi bẩn
Đóng gói sản phẩm sơ sài hộp méo méo bị rách nhueng không sao  Giày bên trong thì đúng với mô tả Hàng quốc tế giao hơi lâu,-1,0,1,-1,-1,0,-1,-1,đóng gói sản phẩm sơ sài hộp méo méo bị rách nhueng không sao giày bên trong thì đúng với mô tả hàng quốc tế giao hơi lâu
Dep lam nha moi nguoi nen mua . Vua re ma mang em chan nua ne,1,-1,1,1,-1,-1,-1,-1,dep lam nha moi nguoi nen mua . vua re ma mang em chan nua ne
Chất vải dày dặn đế cao khoảng 4 phân để ăn gian chiều cao nè . Không có chỉ thừa mà săn được 100k quá hời . Nên mua nha mn,1,-1,-1,-1,-1,-1,-1,-1,chất vải dày dặn đế cao khoảng 4 phân để ăn gian chiều cao nè . không có chỉ thừa mà săn được 100k quá hời . nên mua nha mọi người
giày đẹp nhưng khi giao tới có vài vết dơ với giá này thì tất nhiên sẽ không bền rồi nên không dám đòi hỏi,-1,-1,1,0,-1,-1,-1,-1,giày đẹp nhưng khi giao tới có vài vết dơ với giá này thì tất nhiên sẽ không bền rồi nên không dám đòi hỏi
Giao đúng mẫu như hình chất liệu OK bảo đẹp,-1,-1,1,1,-1,-1,-1,-1,giao đúng mẫu như hình chất liệu ổn bảo đẹp
"Hình ảnh và video chỉ mang tính chất nhận xu, nói chung giày ổn, có điều hơi kích chân, bạn nào mua nên cân nhắc nâng size nha.",-1,-1,-1,-1,-1,-1,-1,2,"hinh anh va video chi mang tinh chât nhân xu, noi chung giay ôn, co điêu hơi kich chân, ban nao mua nên cân nhăc nâng size nha."
"Giày đẹp, vừa chân, shop giao đủ màu, đóng gói đẹp, mỗi cái là giao hàng lâu, đặt từ trước tết, mà hôm nay mới nhận được.  Hi",-1,0,1,-1,1,1,-1,-1,"giày đẹp, vừa chân, shop giao đủ màu, đóng gói đẹp, mỗi cái là giao hàng lâu, đặt từ trước tết, mà hôm nay mới nhận được. hi"
Đúng mẫu giầy đi nhẹ chân không bị móp méo gì bên trong giầy có miếng xốp để giữ fhom nch 10đ,-1,-1,-1,1,-1,1,-1,-1,đúng mẫu giày đi nhẹ chân không bị móp méo gì bên trong giày có miếng xốp để giữ fhom nch 10đ
"Đóng gói ok, sản phẩm tốt, toàn bộ diều tốt cả:))))",-1,-1,-1,-1,-1,1,1,-1,"đóng gói ổn, sản phẩm tốt, toàn bộ diều tốt cả:))))"
"Sản phẩm bị dơ, đóng gói bị rách",-1,-1,0,-1,-1,0,-1,-1,"sản phẩm bị dơ, đóng gói bị rách"
Đường kim mũi chỉ chất liệu ok,-1,-1,-1,1,-1,-1,-1,-1,đường kim mũi chỉ chất liệu ổn
"Trong số những món ăn vặt đường phố hiện nay thì chắc chắc bánh tráng trộn không thể nào không nằm trong danh sách những món ăn vặt ngon nhất. Bánh tráng trộn có bán khắp mọi đường phố nẻo đường Sài Gòn tuy nhiên nếu bạn muốn tự tay làm món ăn này tại nhà thì cũng rất dễ đó nha, cùng bắt tay vào làm với Bách hóa XANH thôi!",-1,-1,-1,-1,-1,-1,-1,2,"trong số những món ăn vặt đường phố hiện nay thì chắc chắc bánh tráng trộn không thể nào không nằm trong danh sách những món ăn vặt ngon nhất. bánh tráng trộn có bán khắp mọi đường phố nẻo đường sài gòn tuy nhiên nếu bạn muốn tự tay làm món ăn này tại nhà thì cũng rất dễ đó nha, cùng bắt tay vào làm với bách hóa xanh thôi!"
May quá Giao 3 ngày về rồi hôm sau là tổng kết.Giày đẹp ko phải chê j cả có đều hộp hơi nát nhưng ko ảnh hưởng đến sản phẩm,-1,2,1,-1,-1,0,-1,-1,may quá giao 3 ngày về rồi hôm sau là tổng kết.giày đẹp không phải chê gì cả có đều hộp hơi nát nhưng không ảnh hưởng đến sản phẩm
Đúng size đúng hình ảnh cảm ơn shop và anh giao hàng giao đúng giờ và nhanh,-1,1,-1,-1,-1,1,-1,-1,đúng size đúng hình ảnh cảm ơn shop và anh giao hàng giao đúng giờ và nhanh
"￼Giày Asics Court MZ Cream Black Gum Nam Nữ 36&gt;43, giày Asics Court bản S.Cấp full  Giống ảnh giày đẹp lắm ạ",-1,-1,1,-1,-1,-1,-1,-1,"giày asics court mz cream black gum nam nữ 36gt;43, giày asics court bản s.cấp ful giống ảnh giày đẹp lắm ạ"
"Giày đẹp,  giao hàng khá nhanh, đặt về vừa như in, mỗi tội  ở đế giày sơn hơi lệch xíu nhưng giá quá rẻ thì miễn chê.",1,1,1,-1,1,-1,-1,-1,"giày đẹp, giao hàng khá nhanh, đặt về vừa như in, mỗi tội ở đế giày sơn hơi lệch xíu nhưng giá quá rẻ thì miễn chê."
"Giày đẹp, êm chân, rất ưng sản phẩm. Sau sẽ chọn cỡ lớn hơn 1 xíu. Đợi mòn cổ mới nhận được hàng.",-1,0,1,1,-1,-1,-1,-1,"giày đẹp, êm chân, rất ưng sản phẩm. sau sẽ chọn cỡ lớn hơn 1 xíu. đợi mòn cổ mới nhận được hàng."
"Giày chất đẹp lắm, màu cũng chẹp m đi hơi rộng xíu nhưng đi tata là vừa",-1,-1,1,-1,2,-1,-1,-1,"giày chất đẹp lắm, màu cũng chẹp m đi hơi rộng xíu nhưng đi tata là vừa"
"Giá cả cạnh tranh, sẽ ủng hộ. Có đều ship hơi lâu. Hình ảnh chỉ mang tính chất nhận xu",-1,0,-1,-1,-1,-1,-1,-1,"giá cả cạnh tranh, sẽ ủng hộ. có đều ship hơi lâu. hình ảnh chỉ mang tính chất nhận xu"
Giày khá xịn xò với mức giá của nó luôn ý bị cái là dây giày hơi èo uột chút xíu nhưng hong sao book 1 cặp dây khác là đc nhe,-1,-1,-1,2,-1,-1,2,-1,giày khá xịn xò với mức giá của nó luôn ý bị cái là dây giày hơi èo uột chút xíu nhưng hong sao bok 1 cặp dây khác là được nhe
Hàng chuẩn đẹp chất lượng tốt,-1,-1,1,1,-1,-1,-1,-1,hàng chuẩn đẹp chất lượng tốt
"Đóng gói cẩn thận, giao hàng nhanh. Phối đồ thì siêu đẹp. Không có điểm nào để chê luôn",-1,1,1,-1,-1,1,-1,-1,"đóng gói cẩn thận, giao hàng nhanh. phối đồ thì siêu đẹp. không có điểm nào để chê luôn"
"Hàng đơn nên mua, hình ảnh chỉ mang tính chất nhận xu, giày giá rẻ mà OK ạ",1,-1,-1,2,-1,-1,-1,-1,"hàng đơn nên mua, hình ảnh chỉ mang tính chất nhận xu, giày giá rẻ mà ổn ạ"
"Thoải mái nha m.n, đi ok lắm lun á, vs giá tiền này mình k đòi hỏi gì nhiều, nhma quá là ổn luôn á trời ơi, nên mua nha m.n, qua đặt mà nay có luôn, nhanh dữ á tr",-1,-1,-1,1,-1,-1,1,-1,"thoải mái nha m.n, đi ổn lắm luôn á, với giá tiền này mình không đòi hỏi gì nhiều, nhưng mà quá là ổn luôn á trời ơi, nên mua nha m.n, qua đặt mà nay có luôn, nhanh dữ á tr"
"K phải dây nó bị lìa ra v đâu mà vì tui đi 1 lần r á, dày rất đẹp nha, đáng mua lắmm, giá rất hợp lý nhé!",1,-1,1,-1,-1,-1,1,-1,"không phải dây nó bị lìa ra v đâu mà vì tui đi 1 lần r á, dày rất đẹp nha, đáng mua lắm, giá rất hợp lý nhé!"
Giao hàng chậm chất lượng kém mũi giày thì bị bong,-1,0,-1,0,-1,-1,-1,-1,giao hàng chậm chất lượng kém mũi giày thì bị bong
Phụ hợp giá tien,-1,-1,-1,-1,-1,-1,2,-1,phụ hợp giá tien
"Nên mua nhé mn, size giày thì mình nghe theo mn nên chọn lên 1 sz mà nó vừa kiểu rộng rộng, thoải mái, ai thích thì lên, còn muốn vừa đẹp thì mang đúng size, mình bthang 39 mình lên 40 cho chắc",-1,-1,-1,-1,1,-1,-1,-1,"nên mua nhé mọi người, size giày thì mình nghe theo mọi người nên chọn lên 1 size mà nó vừa kiểu rộng rộng, thoải mái, ai thích thì lên, còn muốn vừa đẹp thì mang đúng size, mình bthang 39 mình lên 40 cho chắc"
"Giày giao nhanh, hàng đẹp hơn mong đợi. Cảm ơn shop",-1,1,1,-1,-1,-1,-1,-1,"giày giao nhanh, hàng đẹp hơn mong đợi. cảm ơn shop"
"Nên mua rộng ra 1 cỡ đi cho thoải mái, size như giày bình thường thôi k cần phải đo như trên bảng size đâuuu",-1,-1,-1,-1,2,-1,-1,-1,"nên mua rộng ra 1 cỡ đi cho thoải mái, size như giày bình thường thôi không cần phải đo như trên bảng size đâu"
tại nó không có gì đâu mà phải làm làm vậy mọi người cứ đi kiện cáo lung tung cả lên thế nào thì mình nghĩ thấy đi đâu mà phải nói rằng không có gì tác dụng gì đâu bạn ơi cho bạn ấy cũng có thể làm được điều này là một người yêu thích và ủng hộ cho bé đi chơi thì có lẽ thể hthể loại bỏ những người có học thức cao gót m k ạ để em ấy còn còn có thể là một trmột người thì phải nói là có thể dùng cho công việc của họ là người ta không thích cái thì nó vẫn,-1,-1,-1,-1,-1,-1,-1,2,tại nó không có gì đâu mà phải làm làm vậy mọi người cứ đi kiện cáo lung tung cả lên thế nào thì mình nghĩ thấy đi đâu mà phải nói rằng không có gì tác dụng gì đâu bạn ơi cho bạn ấy cũng có thể làm được điều này là một người yêu thích và ủng hộ cho bé đi chơi thì có lẽ thể hthể loại bỏ những người có học thức cao gót m không ạ để em ấy còn còn có thể là một trmột người thì phải nói là có thể dùng cho công việc của họ là người ta không thích cái thì nó vẫn
"Shop đóng gói hàng cẩn thận, giá sản phẩm hợp lý, phù hợp giá tiền, nhìn màu sắc giống ảnh shop đăng",2,-1,1,-1,-1,1,-1,-1,"shop đóng gói hàng cẩn thận, giá sản phẩm hợp lý, phù hợp giá tiền, nhìn màu sắc giống ảnh shop đăng"
"Giao nhanh , tăng 1 size",-1,1,-1,-1,2,-1,-1,-1,"giao nhanh , tăng 1 size"
Hình ảnh và video chỉ mang tính chất nhận xu . Giày tốt ạ .,-1,-1,-1,-1,-1,-1,1,-1,hình ảnh và video chỉ mang tính chất nhận xu . giày tốt ạ .
Uii em khá bất ngờ khi nhận hàng . Giày thì đẹp mà có hộp có thư cảm ơn vs lại có cả bill nữa . Quá xịn xò . Cho shop 5sao,-1,-1,1,-1,-1,1,-1,-1,ui em khá bất ngờ khi nhận hàng . giày thì đẹp mà có hộp có thư cảm ơn với lại có cả bil nữa . quá xịn xò . cho shop 5sao
Sản phẩm đẹp ok,-1,-1,1,-1,-1,-1,-1,-1,sản phẩm đẹp ổn
Quá hài lòng mỗi tội giày hơi rộng nhưng đẹp nha,-1,-1,1,-1,0,-1,-1,-1,quá hài lòng mỗi tội giày hơi rộng nhưng đẹp nha
Giày đẹp ngon bổ rẻ,1,-1,1,-1,-1,-1,1,-1,giày đẹp ngon bổ rẻ
Rất hài lòng về sản phẩm.,-1,-1,-1,-1,-1,-1,1,-1,rất hài lòng về sản phẩm.
"Giày đo vừa chân, không bị cứng quá sài ổn so với tầm giá nói chung cũng nên mua thử để đi",-1,-1,-1,2,1,-1,-1,-1,"giày đo vừa chân, không bị cứng quá sài ổn so với tầm giá nói chung cũng nên mua thử để đi"
Đẹp sẽ mua lại tiếp,-1,-1,1,-1,-1,-1,-1,-1,đẹp sẽ mua lại tiếp
Hàng giống như mô tả. Giày đẹp. Chưa mang lâu nên chưa bt độ bền của keo. Nếu ok sẽ ủng hộ shop tiếp,-1,-1,1,2,-1,-1,-1,-1,hàng giống như mô tả. giày đẹp. chưa mang lâu nên chưa bình thường độ bền của keo. nếu ổn sẽ ủng hộ shop tiếp
"giày đẹp , dễ làm sạch , đeo vô nhìn rất tôn dáng lun ấy :3 nhưng dễ nhăn da giày ( hình ảnh chỉ mang tính chất nhận xu )",-1,-1,1,-1,-1,-1,-1,-1,"giày đẹp , dễ làm sạch , đeo vô nhìn rất tôn dáng luôn ấy :3 nhưng dễ nhăn da giày ( hình ảnh chỉ mang tính chất nhận xu )"
Vơi giá cả như thế mà giày nhận về quá ưng ý quá chất lượng,-1,-1,-1,1,-1,-1,1,-1,vơi giá cả như thế mà giày nhận về quá ưng ý quá chất lượng
Giày đẹp giao nhanh anh shipper thân thiện có dịp sẽ ủng hộ shop ạ,-1,1,1,-1,-1,-1,-1,-1,giày đẹp giao nhanh anh shiper thân thiện có dịp sẽ ủng hộ shop ạ
"Giày đẹp lắm, tui đặt lộn size nên hơi rộng, giao hàng nhanh",-1,1,1,-1,0,-1,-1,-1,"giày đẹp lắm, tui đặt lộn size nên hơi rộng, giao hàng nhanh"
"Giày đẹp, ship nhanh. Giá thành rẻ, chất lượng tốt, đi êm chân.",1,1,1,1,-1,-1,-1,-1,"giày đẹp, ship nhanh. giá thành rẻ, chất lượng tốt, đi êm chân."
"Đúng đẹp. Nhưng mà dày rộng quá mình tăng một size mà rộng kinh khủng ý hụhu, mọi người nên mua nhưng mà mua đúng size nhé vì của mình rộng quá chán😭😭😭",-1,-1,1,-1,0,-1,-1,-1,"đúng đẹp. nhưng mà dày rộng quá mình tăng một size mà rộng kinh khủng ý hụhu, mọi người nên mua nhưng mà mua đúng size nhé vì của mình rộng quá chán"
"Xung quanh ta rất còn nhiều người tử tế. Chỉ một sự nhầm lẫn mà mình suýt bị nhỡ chuyến xe về ICHOON, may là mình thấy có một cảm giác ko ổn nên cảm thấy có cái j đó sai sai. Trong cuộc điện thoại của con rể gọi cho mình là về bến xe sa sàng bu san nhưng mình cứ nghĩ là bến đấy và bu san là một, thế là mình nhờ đứa em làm cùng gọi tatxi hộ mình là ra bến bu san thế nên bị nhầm. Đến bến cứ ngồi chờ xe thấy nóng ruột quá mà ko thấy xe vào bến, vì vé có ghi là 11h30 còn năm phút nữa xe chạy  vẫn chưa thấy xe đâu may có hai ông bà ngồi cùng ghế chờ mình vội giơ vé trong đt ra nhờ ông bà xem hộ kết quả là nhầm thật. Ông vội dắt mình lên trên phòng bán vé kêu sự trợ giúp của ông bảo vệ là mình bị nhầm bến, thế là ông bảo vệ lại vội dắt mình đến phòng vé và bảo nhân viên bán vé, là mua vé chuyến 11h40 có Kịp ko, may là còn kịp lấy đc vé xuống xe vừa kịp giờ xe chạy, lên xe thế là đã thấy an toàn. Ngồi trên xe rồi lúc đấy mình cảm thấy sự tử tế của ông bà thật là cao quý, và mình vội cám ơn ông bà rối rít đúng là chỉ một chút nữa là ko biết mình ra sao nữa.Nên mình đã nhận ra mọi điều tử tế chỉ xuất hiện lúc mình gặp khó khăn, vì thế trong cs có những việc nhỏ nhặt nhất ta nên buông bỏ sống sao đừng làm mất đi sự tử tế của mình  mới là quan trọng nhất .và mình nhân đây cũng nhờ FB giữ hộ kỷ niệm đáng nhớ này, và con cũng chúc cho ông bà luôn sống vui sống khỏe bên gđ cùng người thân và gặp nhiều may mắn trong cs",-1,-1,-1,-1,-1,-1,-1,2,"xung quanh ta rất còn nhiều người tử tế. chỉ một sự nhầm lẫn mà mình suýt bị nhỡ chuyến xe về ichon, may là mình thấy có một cảm giác không ổn nên cảm thấy có cái gì đó sai sai. trong cuộc điện thoại của con rể gọi cho mình là về bến xe sa sàng bu san nhưng mình cứ nghĩ là bến đấy và bu san là một, thế là mình nhờ đứa em làm cùng gọi tatxi hộ mình là ra bến bu san thế nên bị nhầm. đến bến cứ ngồi chờ xe thấy nóng ruột quá mà không thấy xe vào bến, vì vé có ghi là 11h30 còn năm phút nữa xe chạy vẫn chưa thấy xe đâu may có hai ông bà ngồi cùng ghế chờ mình vội giơ vé trong đặt ra nhờ ông bà xem hộ kết quả là nhầm thật. ông vội dắt mình lên trên phòng bán vé kêu sự trợ giúp của ông bảo vệ là mình bị nhầm bến, thế là ông bảo vệ lại vội dắt mình đến phòng vé và bảo nhân viên bán vé, là mua vé chuyến 11h40 có kịp không, may là còn kịp lấy được vé xuống xe vừa kịp giờ xe chạy, lên xe thế là đã thấy an toàn. ngồi trên xe rồi lúc đấy mình cảm thấy sự tử tế của ông bà thật là cao quý, và mình vội cám ơn ông bà rối rít đúng là chỉ một chút nữa là không biết mình ra sao nữa.nên mình đã nhận ra mọi điều tử tế chỉ xuất hiện lúc mình gặp khó khăn, vì thế trong cs có những việc nhỏ nhặt nhất ta nên buông bỏ sống sao đừng làm mất đi sự tử tế của mình mới là quan trọng nhất .và mình nhân đây cũng nhờ fb giữ hộ kỷ niệm đáng nhớ này, và con cũng chúc cho ông bà luôn sống vui sống khỏe bên gđ cùng người thân và gặp nhiều may mắn trong cs"
